CNPJ,Razao_Social,Trimestre,Ano,ValorDespesas,RegistroANS,Modalidade,UF,CNPJ_Valido,Nome_Valido,Valor_Valido
39384664000137,UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.,1,2025,44831438.2,371629,Cooperativa Médica,ES,True,True,True
01367538000100,UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA,1,2025,1262773.79,381144,Cooperativa odontológica,PR,True,True,True
81170003000175,UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO,1,2025,120972273.99,370070,Cooperativa Médica,PR,True,True,True
63554067000198,HAPVIDA ASSISTENCIA MEDICA S.A.,1,2025,2237412102.98,368253,Medicina de Grupo,CE,True,True,True
02618303000106,FUNASA SAÚDE,1,2025,3855297.31,370592,Medicina de Grupo,PB,True,True,True
12923462000160,UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA,1,2025,4060608.92,361569,Cooperativa odontológica,PB,True,True,True
88938089000182,UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA,1,2025,3954909.93,366439,Cooperativa odontológica,RS,True,True,True
42939207000176,UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO,1,2025,2509608.14,367613,Cooperativa Médica,MG,True,True,True
45171402000197,UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO,1,2025,11542431.38,363286,Cooperativa Médica,SP,True,True,True
78953023000108,UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO,1,2025,15822774.97,366064,Cooperativa Médica,PR,True,True,True
25971433000115,UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA,1,2025,17703860.75,368148,Cooperativa Médica,MG,True,True,True
96396395000162,UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO,1,2025,2740739.84,361593,Cooperativa odontológica,SP,True,True,True
00006037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,1,2025,24729411.76,361941,Cooperativa Médica,SP,True,True,True
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,1,2025,76430767.45,366561,Medicina de Grupo,SP,True,True,True
89100135000132,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,1,2025,7639796.37,362832,Cooperativa Médica,RS,True,True,True
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO,1,2025,79962147.88,364312,Cooperativa Médica,SP,True,True,True
00494870000164,UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO,1,2025,17636719.4,365238,Cooperativa Médica,SP,True,True,True
84537141000138,SAMEL PLANO DE SAÚDE LTDA,1,2025,90890953.58,367095,Medicina de Grupo,AM,True,True,True
02513939000185,PLANO ASSISTENCIAL SÃO LUCAS LTDA,1,2025,1719222.12,363391,Medicina de Grupo,MG,True,True,True
81710865000143,UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .,1,2025,15650515.86,365777,Cooperativa Médica,PR,True,True,True
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,1,2025,145107614.28,361011,Autogestão,DF,True,True,True
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO,1,2025,11926751.98,366340,Cooperativa Médica,SP,True,True,True
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,1,2025,281513464.45,360449,Cooperativa Médica,SC,True,True,True
10219897000100,UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO,1,2025,23619999.1,362140,Cooperativa Médica,PA,True,True,True
37382009000114,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO,1,2025,23347197.14,363855,Autogestão,GO,True,True,True
75003525000180,UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO,1,2025,26041769.71,361615,Cooperativa Médica,PR,True,True,True
08707473000135,UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA,1,2025,74449764.16,367397,Cooperativa Médica,PB,True,True,True
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,1,2025,2938905.88,360783,Medicina de Grupo,SP,True,True,True
37880952000157,VIVACOM PLANOS DE SAÚDE,1,2025,19432786.35,361461,Autogestão,GO,True,True,True
03044492000105,HOSPITAL S.P. LTDA.,1,2025,2696168.82,363189,Medicina de Grupo,RS,True,True,True
56762172000157,UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO,1,2025,11108192.56,365530,Cooperativa Médica,SP,True,True,True
30505523000150,DONA SAÚDE CLINICAS LTDA ,1,2025,3344445.7,365645,Medicina de Grupo,SP,True,True,True
87158507000156,COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.,1,2025,70120455.42,367087,Cooperativa Médica,RS,True,True,True
85241339000132,UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL,1,2025,38063370.34,364860,Cooperativa Médica,SC,True,True,True
02254846000183,COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ,1,2025,1086154.28,365785,Cooperativa odontológica,AP,True,True,True
35917970000130,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO,1,2025,103136112.49,364584,Cooperativa Médica,RJ,True,True,True
25686544000180,UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO,1,2025,8965161.25,362573,Cooperativa Médica,MG,True,True,True
64388812000139,UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO,1,2025,6745701.11,364070,Cooperativa Médica,MG,True,True,True
02127779000136,LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.,1,2025,14621056.39,364592,Medicina de Grupo,SP,True,True,True
01445199000124,UNIHOSP SAÚDE LTDA,1,2025,37360059.48,385255,Medicina de Grupo,SP,True,True,True
48628366000136,UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO,1,2025,88104666.43,369292,Cooperativa Médica,SP,True,True,True
22027346000116,PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA,1,2025,788933.35,382281,Medicina de Grupo,MG,True,True,True
70523899000102,UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO,1,2025,13397734.89,370975,Cooperativa Médica,MT,True,True,True
02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO,1,2025,606539170.54,382876,Cooperativa Médica,GO,True,True,True
02862447000103,NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.,1,2025,57895631.85,372609,Medicina de Grupo,PR,True,True,True
31240963000196,ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI,1,2025,23027132.97,382540,Medicina de Grupo,RJ,True,True,True
13170410000122,ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC,1,2025,6286312.01,384704,Autogestão,SE,True,True,True
02725347000127,CARE PLUS MEDICINA ASSISTENCIAL LTDA.,1,2025,532364331.52,379956,Medicina de Grupo,SP,True,True,True
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,1,2025,122585549.87,369659,Cooperativa Médica,SP,True,True,True
02248344000140,UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA,1,2025,8829789.0,371564,Cooperativa Médica,MG,True,True,True
35988963000120,UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO,1,2025,30735792.89,371777,Cooperativa Médica,ES,True,True,True
15308521000188,UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA,1,2025,6732582.72,368555,Cooperativa odontológica,PA,True,True,True
80871551000160,UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS,1,2025,43849936.43,370681,Cooperativa Médica,PR,True,True,True
25471574000179,UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO,1,2025,16142454.09,370088,Cooperativa Médica,MG,True,True,True
56269913000162,PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A,1,2025,8554336.25,374440,Odontologia de Grupo,SP,True,True,True
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,2,2025,2523386.55,422959,Medicina de Grupo,BA,True,True,True
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA,2,2025,20909502.19,419699,Medicina de Grupo,MS,True,True,True
60961422000155,"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO",2,2025,145464612.84,420077,Autogestão,SP,True,True,True
28953753000130,SD-M OPERADORA DE PLANOS DE SAUDE LTDA,2,2025,2226702.12,421634,Medicina de Grupo,RJ,True,True,True
31097886000167,PERSONAL CARE OPERADORA DE SAÚDE SA,2,2025,6286661.14,421707,Medicina de Grupo,SP,True,True,True
40187311000126,GOCARE PLANOS DE SAUDE LTDA,2,2025,42864445.5,422681,Medicina de Grupo,SP,True,True,True
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,2,2025,33226456.49,422771,Medicina de Grupo,SC,True,True,True
03013779000178,ANGELI SISTEMAS DE SAUDE S.A.,2,2025,5256018.08,421871,Medicina de Grupo,PR,True,True,True
34732056000152,ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA,2,2025,8299016.61,422151,Medicina de Grupo,BA,True,True,True
36186642000174,PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA,2,2025,1563711.3,422355,Odontologia de Grupo,MG,True,True,True
55990451000105,SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA,2,2025,10363465.64,422762,Filantropia,SP,True,True,True
24807514000111,ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI,2,2025,13404376.31,420786,Medicina de Grupo,SP,True,True,True
30724638000136,ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL,2,2025,2793703.73,421618,Medicina de Grupo,SP,True,True,True
34844263000107,ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,2,2025,25914423.11,422070,Autogestão,RJ,True,True,True
39149389000177,LIVRI OPERADORA DE PLANO DE SAÚDE LTDA,2,2025,58020.64,422479,Medicina de Grupo,SP,True,True,True
29754208000188,VALE PLANOS DE SAÚDE LTDA,2,2025,2202235.11,424048,Medicina de Grupo,PE,True,True,True
18321477000134,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,2,2025,239853500.42,419249,Medicina de Grupo,SP,True,True,True
31925548000176,GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA,2,2025,1012863450.12,309222,Medicina de Grupo,RJ,True,True,True
17146846000137,PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA,2,2025,11611087.22,310239,Medicina de Grupo,SP,True,True,True
36540979000138,UNIMED COSTA VERDE RJ,2,2025,31679139.96,311146,Cooperativa Médica,RJ,True,True,True
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,2,2025,20166934.09,312282,Medicina de Grupo,SP,True,True,True
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,2,2025,21543354.74,314587,Cooperativa Médica,MG,True,True,True
00660903000107,FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG,2,2025,92627693.39,315567,Autogestão,MG,True,True,True
87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2,2025,82453904.7,319384,Cooperativa Médica,RS,True,True,True
01647867000104,UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS,2,2025,482526.64,320838,Cooperativa Médica,MG,True,True,True
04540010000170,PORTO SEGURO - SEGURO SAÚDE S/A,2,2025,2885892838.06,582,Seguradora Especializada em Saúde,SP,True,True,True
01685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,12991834225.43,6246,Seguradora Especializada em Saúde,RJ,True,True,True
35617257000171,CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO,2,2025,21190646.0,302627,Autogestão,PE,True,True,True
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,2,2025,59146901.36,304051,Cooperativa Médica,MG,True,True,True
01867792000169,NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,2,2025,8312125.58,304441,Odontologia de Grupo,PE,True,True,True
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,2,2025,13215734.31,305626,Medicina de Grupo,MG,True,True,True
02752923000125,PROASA SAÚDE,2,2025,98516309.38,310522,Medicina de Grupo,DF,True,True,True
87701249000102,UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2,2025,53333951.92,311618,Cooperativa Médica,RS,True,True,True
22263081000155,HOSPITAL CESAR LEITE,2,2025,5813577.71,314706,Filantropia,MG,True,True,True
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,14080335.54,316458,Cooperativa Médica,PI,True,True,True
08680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,2,2025,503949903.02,321044,Cooperativa Médica,PB,True,True,True
02687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO,2,2025,22115733.49,303844,Cooperativa Médica,SP,True,True,True
17143876000190,AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA,2,2025,4821678.04,304531,Medicina de Grupo,MG,True,True,True
87300448000109,UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.,2,2025,288261820.87,306398,Cooperativa Médica,RS,True,True,True
02322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,84686163.51,306762,Cooperativa Médica,SP,True,True,True
71063853000110,UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.,2,2025,28495124.67,356581,Cooperativa Médica,MG,True,True,True
01608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,74632588.33,357138,Cooperativa Médica,SP,True,True,True
87647756000105,UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2,2025,99267795.01,357260,Cooperativa Médica,RS,True,True,True
96396395000162,UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO,2,2025,5917346.12,361593,Cooperativa odontológica,SP,True,True,True
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,2,2025,58813712.55,346209,Cooperativa Médica,BA,True,True,True
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,2,2025,56410643.92,347655,Filantropia,SP,True,True,True
00950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,61336936.88,350699,Medicina de Grupo,SP,True,True,True
72234164000194,UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2,2025,8253237.64,352519,Cooperativa Médica,RS,True,True,True
73967085000155,UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO,2,2025,201701701.87,353663,Cooperativa Médica,MT,True,True,True
87638334000173,UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,2,2025,42811766.22,357022,Cooperativa Médica,RS,True,True,True
19969500000164,DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL,2,2025,9749995.7,357669,Autogestão,MG,True,True,True
37035441000139,SELECT OPERADORA DE PLANO DE SAUDE LTDA,2,2025,52671288.44,358053,Medicina de Grupo,GO,True,True,True
80297161000128,UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO,2,2025,17667871.55,358282,Cooperativa Médica,PR,True,True,True
04204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,30948585.95,358754,Autogestão,PA,True,True,True
25686544000180,UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO,2,2025,19381473.61,362573,Cooperativa Médica,MG,True,True,True
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,2,2025,254957127.42,369659,Cooperativa Médica,SP,True,True,True
01387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,2,2025,162581764.58,349682,Medicina de Grupo,RS,True,True,True
01143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO ,2,2025,10279336.42,350346,Cooperativa Médica,MT,True,True,True
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,2,2025,17572258.72,351270,Medicina de Grupo,PR,True,True,True
26629238000174,UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO.,2,2025,71925901.31,312347,Cooperativa Médica,GO,True,True,True
00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,2,2025,27088291.44,319180,Medicina de Grupo,SP,True,True,True
78044815000160,UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO,2,2025,58070356.2,322571,Cooperativa Médica,PR,True,True,True
37275625000176,UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO,2,2025,105586275.1,320251,Cooperativa Médica,GO,True,True,True
00461479000163,PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA,2,2025,2914273233.25,302147,Medicina de Grupo,SP,True,True,True
56727134000163,UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,222898873.57,303267,Cooperativa Médica,SP,True,True,True
62638374000194,CENTRO TRASMONTANO DE SAO PAULO,2,2025,397267913.01,303623,Medicina de Grupo,SP,True,True,True
50368034000101,UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO,2,2025,25249570.81,304123,Cooperativa Médica,SP,True,True,True
37436920000167,UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO,2,2025,60020547.53,304468,Cooperativa Médica,MT,True,True,True
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,2,2025,91761009.0,306126,Cooperativa Médica,SP,True,True,True
51427540000197,UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO,2,2025,86867929.52,311294,Cooperativa Médica,SP,True,True,True
73395469000140,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,2,2025,66801643.63,316873,Autogestão,MG,True,True,True
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,2,2025,2179878.38,319872,Medicina de Grupo,RJ,True,True,True
81076069000109,UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO,2,2025,50038078.77,320862,Cooperativa Médica,PR,True,True,True
01356020000162,UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,2,2025,32155153.82,301744,Cooperativa Médica,SC,True,True,True
35830868000101,UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE,2,2025,214844524.81,302953,Cooperativa Médica,RJ,True,True,True
00665690000106,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA,2,2025,2616248.02,408026,Autogestão,SP,True,True,True
03977587000181,SBC SAÚDE LTDA.,2,2025,15660588.37,412058,Medicina de Grupo,SP,True,True,True
59762062000183,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS),2,2025,12261047.37,414212,Autogestão,SP,True,True,True
10414182000109,UNIMED SAÚDE E ODONTO S.A,2,2025,41748279.49,416801,Medicina de Grupo,SP,True,True,True
13026081000140,FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO,2,2025,3325647.23,418129,Autogestão,MS,True,True,True
81170003000175,UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO,2,2025,248909281.99,370070,Cooperativa Médica,PR,True,True,True
02725347000127,CARE PLUS MEDICINA ASSISTENCIAL LTDA.,2,2025,1133339313.24,379956,Medicina de Grupo,SP,True,True,True
03424929000136,SAUDE PAS - MEDICINA E ODONTO,2,2025,87489264.33,409243,Autogestão,RS,True,True,True
00200720000109,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS),2,2025,7281339.91,410608,Autogestão,SP,True,True,True
03990914000135,ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA,2,2025,4364149.36,412996,Odontologia de Grupo,BA,True,True,True
04299994000140,PLAMEDH - PLANO DE ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA,2,2025,441658.4,413551,Medicina de Grupo,MG,True,True,True
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,2,2025,3145181.67,414654,Odontologia de Grupo,RJ,True,True,True
05029064000139,SAÚDE SANTA TEREZA LTDA.,2,2025,49518559.27,414930,Medicina de Grupo,SP,True,True,True
04202013000102,POLICLIN SAÚDE S/A.,2,2025,80223469.36,415693,Medicina de Grupo,SP,True,True,True
05983170000157,PLANO ODONTOLÓGICO DENTALVIDAS LTDA.,2,2025,21454767.68,415936,Odontologia de Grupo,SP,True,True,True
51262335000119,CLÍNICA SÃO GABRIEL S/S LTDA,2,2025,68474.5,415944,Medicina de Grupo,SP,True,True,True
00885918000165,HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA,2,2025,33487985.95,416398,Medicina de Grupo,PI,True,True,True
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,2,2025,1992772.69,418218,Medicina de Grupo,RS,True,True,True
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,2,2025,5432162.78,418226,Medicina de Grupo,RJ,True,True,True
14408631000159,FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA,2,2025,5963051.24,418501,Medicina de Grupo,MG,True,True,True
15131148000132,AMHA SAUDE S/A,2,2025,32541248.16,418587,Medicina de Grupo,SP,True,True,True
76767219000182,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,2,2025,384708012.62,371254,Cooperativa Médica,PR,True,True,True
56269913000162,PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A,2,2025,17598466.37,374440,Odontologia de Grupo,SP,True,True,True
13170410000122,ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC,2,2025,13330213.24,384704,Autogestão,SE,True,True,True
37135365000133,ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.,2,2025,37423280.41,395480,Medicina de Grupo,AL,True,True,True
72918287000144,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS),2,2025,14991126.78,408794,Autogestão,SP,True,True,True
03773153000160,TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA,2,2025,15131467.43,412759,Medicina de Grupo,BA,True,True,True
04311093000126,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,2,2025,452220137.34,413534,Autogestão,MS,True,True,True
06145428000109,PORTO DIAS SAUDE LTDA.,2,2025,1214887.52,415081,Medicina de Grupo,PA,True,True,True
02569472000195,CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA,2,2025,1236405.4,415910,Medicina de Grupo,SP,True,True,True
02866602000151,SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.,2,2025,23661173.02,416428,Medicina de Grupo,SP,True,True,True
00147571000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU,2,2025,26430650.24,406945,Autogestão,SP,True,True,True
73565319000138,ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA,2,2025,4541562.43,409634,Medicina de Grupo,PR,True,True,True
04257073000114,AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA,2,2025,18881426.49,413330,Medicina de Grupo,RJ,True,True,True
04839091000104,FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC,2,2025,37997.38,414689,Autogestão,CE,True,True,True
06091170000105,UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO,2,2025,44827462.65,415014,Cooperativa Médica,SP,True,True,True
17333055000116,UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA,2,2025,3788167.37,370568,Cooperativa odontológica,MG,True,True,True
31240963000196,ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI,2,2025,50891781.88,382540,Medicina de Grupo,RJ,True,True,True
02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO,2,2025,1248207240.21,382876,Cooperativa Médica,GO,True,True,True
01445199000124,UNIHOSP SAÚDE LTDA,2,2025,76470383.97,385255,Medicina de Grupo,SP,True,True,True
00366982000130,CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO,2,2025,54324591.2,386596,Cooperativa Médica,GO,True,True,True
